chicane,,Negative,,Anticipation,,,,,Surprise,Trust
chicken,,,,,,Fear,,,,
chief,,,,,,,,,,
chiefly,,,,,,,,,,
chieftain,Positive,,,,,,,,,
child,Positive,,,Anticipation,,,Joy,,,
childbirth,,,,,,,,,,
childhood,Positive,,,,,,Joy,,,
childish,,Negative,,,,,,,,
chill,,,,,,,,,,
chilly,,Negative,,,,,,,,
chime,,,,,,,,,,
chimera,,,,,,Fear,,,Surprise,
chimes,,,,,,,,,,
chimney,,,,,,,,,,
china,,,,,,,,,,
chine,,,,,,,,,,
chinook,,,,,,,,,,
chip,,,,,,,,,,
chipping,,,,,,,,,,
chirp,Positive,,,,,,Joy,,,
chisel,Positive,,,,,,,,,
chit,,,,,,,,,,
chivalry,Positive,,,,,,,,,
chloroform,,Negative,,,,,,,,
chocolate,Positive,,,Anticipation,,,Joy,,,Trust
choice,Positive,,,,,,,,,
choir,Positive,,,,,,Joy,,,Trust
choke,,Negative,Anger,,,,,Sadness,,
cholera,,Negative,,,Disgust,Fear,,Sadness,,
choose,,,,,,,,,,
choosing,,,,,,,,,,
chop,,Negative,,,,,,,,
chopping,,,,,,,,,,
chops,,,,,,,,,,
choral,Positive,,,,,,Joy,,,
chords,,,,,,,,,,
chore,,Negative,,,,,,,,
chorus,Positive,,,,,,,,,
chosen,Positive,,,,,,,,,
chowder,Positive,,,,,,,,,
christening,,,,,,,,,,
chromatic,,,,,,,,,,
chromatography,,,,,,,,,,
chromosome,,,,,,,,,,
chronic,,Negative,,,,,,Sadness,,
chronicle,Positive,,,,,,,,,Trust
chronograph,,,,,,,,,,
chronological,,,,,,,,,,
chuck,,,,,,,,,,
chuckle,Positive,,,Anticipation,,,Joy,,Surprise,Trust
chunk,,,,,,,,,,
chunky,,,,,,,,,,
church,Positive,,,Anticipation,,,Joy,,,Trust
churchyard,,,,,,,,,,
churn,,,,,,,,,,
chute,,,,,,,,,,
chutney,,,,,,,,,,
ciao,,,,,,,,,,
cider,Positive,,,,,,,,,
cigar,,,,,,,,,,
cigarette,,Negative,,,,,,,,
cinch,,,,,,,,,,
cinder,,,,,,,,,,
cinema,,,,,,,,,,
cinematographer,,,,,,,,,,
cinematography,,,,,,,,,,
cinnamon,,,,,,,,,,
cipher,,,,,,,,,,
circle,,,,,,,,,,
circling,,,,,,,,,,
circuit,,,,,,,,,,
circular,,,,,,,,,,
circulate,,,,,,,,,,
circulation,,,,,,,,,,
circumcision,Positive,,,,,,,,,
circumference,,,,,,,,,,
circumferential,,,,,,,,,,
circumscribed,,,,,,,,,,
circumstance,,,,,,,,,,
circumstantial,,,,,,,,,,
circumvention,Positive,Negative,,,,,,,,
circus,,,,,,,,,,
cirrus,,,,,,,,,,
cistern,,,,,,,,,,
citadel,,,,,,,,,,
citation,,,,,,,,,,
citizen,Positive,,,,,,,,,
citrine,,,,,,,,,,
city,,,,,,,,,,
civic,,,,,,,,,,
civil,Positive,,,,,,,,,
civilian,,,,,,,,,,
civility,Positive,,,,,,,,,
civilization,Positive,,,,,,,,,Trust
civilized,Positive,,,,,,Joy,,,Trust
clad,,,,,,,,,,
claim,,,,,,,,,,
claimant,,,Anger,,Disgust,,,,,
clairvoyant,Positive,,,,,,,,,
clam,,,,,,,,,,
clamor,,Negative,Anger,Anticipation,Disgust,,,,Surprise,
clamp,,,,,,,,,,
clan,,,,,,,,,,Trust
clandestine,,,,,,,,,,
clap,Positive,,,Anticipation,,,Joy,,,Trust
clarify,Positive,,,,,,,,,
clarinet,,,,,,,,,,
clarion,,,,,,,,,,
clarity,,,,,,,,,,
clash,,Negative,Anger,,,,,,,
clashing,,Negative,Anger,,,Fear,,,,
clasp,,,,,,,,,,
class,,,,,,,,,,
classic,Positive,,,,,,,,,
classical,Positive,,,,,,,,,
classics,Positive,,,,,,Joy,,,
classification,,,,,,,,,,
classify,Positive,,,,,,,,,
classmate,,,,,,,,,,
clatter,,,,,,,,,,
clause,,,,,,,,,,
clauses,,,,,,,,,,
claw,,Negative,Anger,,,Fear,,,,
claws,,,,,,,,,,
clay,,,,,,,,,,
clean,Positive,,,,,,Joy,,,Trust
cleaning,Positive,,,,,,,,,
cleanliness,Positive,,,,,,,,,
cleanly,Positive,,,,,,,,,
cleanse,Positive,,,,,,,,,
cleansing,Positive,,,,,,,,,
clearance,Positive,,,,,,,,,Trust
clearing,,,,,,,,,,
clearness,Positive,,,,,,,,,
cleavage,,,,,,,,,,
cleave,,,,,,Fear,,,,
clef,,,,,,,,,,
cleft,,,,,,,,,,
clemency,,,,,,,,,,
clergy,,,,,,,,,,
clergyman,,,,,,,,,,
clerical,Positive,,,,,,,,,Trust
clerk,,,,,,,,,,
clerkship,,,,,,,,,,
clever,Positive,,,,,,,,,
cleverness,Positive,,,,,,,,,
click,,,,,,,,,,
client,,,,,,,,,,
clientele,,,,,,,,,,
cliff,,,,,,Fear,,,,
climate,,,,,,,,,,
climatology,,,,,,,,,,
climax,Positive,,,Anticipation,,,Joy,,Surprise,Trust
climb,,,,,,,,,,
cling,,,,,,,,,,
clip,,,,,,,,,,
clipper,,,,,,,,,,
clipping,,,,,,,,,,
clique,,,,,,,,,,
cloak,,,,,,,,,,
clock,,,,Anticipation,,,,,,
clockwork,,,,,,,,,,
clog,,,,,,,,,,
cloister,,Negative,,,,,,,,
close,,,,,,,,,,
closed,,,,,,,,,,
closeness,Positive,,,,,,Joy,,,Trust
closet,,,,,,,,,,
closure,Positive,,,Anticipation,,,Joy,Sadness,,
clot,,,,,,,,,,
cloth,,,,,,,,,,
clothe,Positive,,,,,,,,,
clothes,,,,,,,,,,
clothesline,,,,,,,,,,
clothing,,,,,,,,,,
cloud,,,,,,,,,,
clouded,,Negative,,,,,,Sadness,,
cloudiness,,Negative,,,,Fear,,,,
cloudy,,,,,,,,Sadness,,
clover,,,,,,,,,,
cloves,,,,,,,,,,
clown,Positive,,,Anticipation,,,Joy,,Surprise,
club,,,,,,,,,,
clubhouse,,,,,,,,,,
clubs,,,,,,,,,,
clue,,,,Anticipation,,,,,,
clump,,Negative,,,,,,,,
clumsy,,Negative,,,Disgust,,,,,
cluster,,,,,,,,,,
clutch,,,,,,,,,,
clutches,,,,,,,,,,
clutter,,,,,,,,,,
coach,,,,,,,,,,Trust
coagulation,,,,,,,,,,
coal,,,,,,,,,,
coalesce,,,,,,,,,,Trust
coalition,Positive,,,,,,,,,
coast,Positive,,,,,,,,,
coastal,,,,,,,,,,
coaster,,,,,,,,,,
coat,,,,,,,,,,
coating,,,,,,,,,,
coax,,,,,,,,,,Trust
cobalt,,,,,,,,,,
cobble,,,,,,,,,,
cobbler,,,,,,,,,,
cobra,,,,,,Fear,,,,
cocaine,,Negative,,,,,,Sadness,,
cock,,,,,,,,,,
cockpit,,,,,,,,,,
cocktail,,,,,,,,,,
cocoa,,,,,,,,,,
cocoon,,,,,,,,,,
cod,,,,,,,,,,
code,,,,,,,,,,
codex,,,,,,,,,,
codification,,,,,,,,,,
codify,,,,,,,,,,
coefficient,,,,,,,,,,
coerce,,Negative,Anger,,Disgust,Fear,,,,
coercion,,Negative,Anger,,Disgust,Fear,,Sadness,,
coercive,,,,,,,,,,
coexist,Positive,,,,,,,,,Trust
coexistence,,,,,,,,,,
coexisting,,,,,,,,,,Trust
coffee,,,,,,,,,,
coffin,,Negative,,,,Fear,,Sadness,,
cog,,,,,,,,,,
cogent,Positive,,,,,,,,,Trust
cognate,,,,,,,,,,
cognition,,,,,,,,,,
cognitive,Positive,,,,,,,,,
cohabitation,,,,,,,,,,
coherence,Positive,,,,,,,,,
coherent,Positive,,,,,,,,,
cohesion,,,,,,,,,,Trust
cohesive,Positive,,,,,,,,,Trust
cohort,,,,,,,,,,
coil,,,,,,,,,,
coiled,,,,,,,,,,
coin,,,,,,,,,,
coinage,,,,,,,,,,
coincide,,,,,,,,,,
coincidence,,,,,,,,,Surprise,
coincident,,,,,,,,,,
coinciding,,,,,,,,,,
coke,,,,,,,,,,
cold,,Negative,,,,,,,,
coldly,,Negative,,,,,,,,
coldness,,Negative,Anger,,Disgust,Fear,,Sadness,,
colic,,Negative,,,,,,,,
collaborator,,,,,,,,,,Trust
collapse,,Negative,,,Disgust,Fear,,Sadness,,
collar,,,,,,,,,,
collate,,,,,,,,,,
collateral,,,,,,,,,,Trust
collation,,,,,,,,,,
colleague,,,,,,,,,,
collect,,,,,,,,,,
collected,,,,,,,,,,
collection,,,,,,,,,,
collective,,,,,,,,,,
collectively,Positive,,,,,,,,,Trust
collector,,,,,,,,,,
college,,,,,,,,,,
collegiate,,,,,,,,,,
collide,,,,,,,,,,
collie,,,,,,,,,,
collision,,Negative,Anger,,,,,,,
collocation,,,,,,,,,,
colloquial,,,,,,,,,,
collusion,,Negative,Anger,,Disgust,Fear,,Sadness,,
colon,,,,,,,,,,
colonel,Positive,,,,,,,,,Trust
colonial,,,,,,,,,,
colony,,,,,,,,,,
colophon,,,,,,,,,,
color,,,,,,,,,,
coloration,,,,,,,,,,
colored,,,,,,,,,,
coloring,,,,,,,,,,
colorless,,,,,,,,,,
colors,,,,,,,,,,
colossal,Positive,,,,,,,,,
colt,,,,,,,,,,
column,,,,,,,,,,
columnar,,,,,,,,,,
coma,,Negative,,,,Fear,,Sadness,,
comatose,,Negative,,,,Fear,,Sadness,,
comb,,,,,,,,,,
combat,,Negative,Anger,,,Fear,,,,
combatant,,Negative,Anger,,,Fear,,,,
combative,,Negative,Anger,,,Fear,,,,
combination,,,,,,,,,,
combinatorial,,,,,,,,,,
combine,,,,,,,,,,
combined,,,,,,,,,,
combustible,,,,,,,,,,
combustion,,,,,,,,,,
comedy,,,,,,,,,,
comet,,,,,,,,,,
comfort,Positive,,,Anticipation,,,Joy,,,Trust
comforter,,,,,,,,,,
comic,,,,,,,,,,
comical,,,,,,,,,,
coming,,,,Anticipation,,,,,,
comma,,,,,,,,,,
command,,,,,,,,,,
commandant,Positive,,,,,,,,,Trust
commander,,,,,,,,,,
commanding,Positive,,,,,,,,,Trust
commemorate,Positive,,,Anticipation,,,Joy,Sadness,,
commemoration,Positive,,,Anticipation,,,Joy,,,
commemorative,Positive,,,Anticipation,,,,,,
commence,,,,,,,,,,
commend,Positive,,,,,,,,,
commendable,Positive,,,,,,Joy,,,Trust
commensurate,,,,,,,,,,
comment,,,,,,,,,,
commentary,,,,,,,,,,
commentator,Positive,,,,,,,,,
commerce,,,,,,,,,,Trust
commercial,,,,,,,,,,
commissary,,,,,,,,,,
commission,,,,,,,,,,Trust
commissioner,,,,,,,,,,
commit,,,,,,,,,,
committal,,Negative,,,,,,Sadness,,
committed,Positive,,,,,,,,,Trust
committee,,,,,,,,,,Trust
commodity,,,,,,,,,,
commodore,Positive,,,,,,,,,Trust
common,,,,,,,,,,
commonly,,,,,,,,,,
commonplace,,,,Anticipation,,,,,,Trust
commons,,,,,,,,,,
commonwealth,Positive,,,,,,,,,Trust
commotion,,Negative,Anger,,,,,,,
commune,,,,,,,,,,
communicable,,,,,,,,,,
communicate,Positive,,,,,,,,,Trust
communication,,,,,,,,,,Trust
communicative,Positive,,,,,,,,,
communion,Positive,,,,,,Joy,,,Trust
communism,,Negative,Anger,,,Fear,,Sadness,,
communist,,Negative,,,,,,,,
community,Positive,,,,,,,,,
commutation,Positive,,,,,,,,,
commutative,,,,,,,,,,
commute,Positive,,,,,,,,,
commuter,,,,,,,,,,
compact,,,,,,,,,,Trust
compaction,,,,,,,,,,
compactness,,,,,,,,,,
companion,Positive,,,,,,Joy,,,Trust
companionship,,,,,,,,,,
company,,,,,,,,,,
comparable,,,,,,,,,,
comparative,,,,,,,,,,
comparatively,,,,,,,,,,
comparison,,,,,,,,,,
compartment,,,,,,,,,,
compass,,,,,,,,,,Trust
compassion,Positive,,,,,Fear,,,,
compassionate,Positive,,,,,,,,,
compatibility,Positive,,,,,,,,,
compatible,Positive,,,,,,,,,
compel,,,,,,,,,,
compelled,,,,,,,,,,
compelling,Positive,,,,,,,,,
compendium,,,,,,,,,,
compensate,Positive,,,Anticipation,,,Joy,,Surprise,Trust
compensation,,,,,,,,,,
compensatory,Positive,,,,,,,,,
competence,Positive,,,,,,,,,Trust
competency,Positive,,,,,,,,,Trust
competent,Positive,,,,,,,,,Trust
competition,,Negative,,Anticipation,,,,,,
competitive,,,,,,,,,,
competitor,,,,,,,,,,
compilation,,,,,,,,,,
compile,,,,,,,,,,
complacency,Positive,,,,,,,,,
complacent,,,,,,,,,,
complain,,Negative,Anger,,,,,Sadness,,
complaint,,Negative,Anger,,,,,,,
complement,Positive,,,Anticipation,,,Joy,,Surprise,Trust
complementary,Positive,,,,,,,,,
completed,,,,,,,,,,
completely,Positive,,,,,,,,,
completeness,Positive,,,,,,,,,
completing,Positive,,,Anticipation,,,Joy,,,
completion,Positive,,,Anticipation,,,Joy,,,
complex,,,,,,,,,,
complexed,,Negative,,,,,,,,
complexion,,,,,,,,,,
complexity,,Negative,,,,,,,,
compliance,Positive,,,,,,,,,Trust
compliant,Positive,,,,,,,,,
complicate,,Negative,Anger,,,,,,,
complicated,,Negative,,,,,,,,
complication,,Negative,,,,,,,,
complicity,Positive,Negative,,,,,,,,
compliment,Positive,,,Anticipation,,,Joy,,Surprise,Trust
comply,,,,,,,,,,
complying,,,,,,,,,,
compo,,,,,,,,,,
component,,,,,,,,,,
compose,,,,,,,,,,
composed,Positive,,,,,,,,,
composer,Positive,,,,,,,,,
composite,,,,,,,,,,
composition,,,,,,,,,,
compost,,Negative,,,Disgust,,,,,
composure,Positive,,,,,,,,,
compound,,,,,,,,,,
comprehend,Positive,,,,,,,,,
comprehension,,,,,,,,,,
comprehensive,Positive,,,,,,,,,
compress,,,Anger,,,,,,,
compressed,,,,,,,,,,
compressible,,,,,,,,,,
compression,,,,,,,,,,
comprise,,,,,,,,,,
compromise,,,,,,,,,,
comptroller,,,,,,,,,,Trust
compulsion,,Negative,Anger,,,,,,,
compulsory,,Negative,,,,,,,,
computable,,,,,,,,,,
computation,,,,,,,,,,
compute,,,,,,,,,,
computer,,,,,,,,,,
comrade,Positive,,,,,,,,,Trust
con,,,,,,,,,,
concatenation,,,,,,,,,,
concave,,,,,,,,,,
conceal,,Negative,,,,,,Sadness,,
concealed,,Negative,,Anticipation,,Fear,,,Surprise,
concealment,,Negative,Anger,Anticipation,,Fear,,,,
conceit,,Negative,,,,,,,,
conceited,,Negative,,,,,,,,
conceivable,,,,,,,,,,
concentrate,,,,,,,,,,
concentration,,,,,,,,,,
concentric,Positive,,,,,,,,,
conception,,,,,,,,,,
concern,,,,,,,,,,
concerned,,,,,,Fear,,Sadness,,
concert,,,,,,,,,,
concession,,,,,,,,,,
concessional,,,,,,,,,,
concierge,,,,,,,,,,
conciliation,Positive,,,,,,Joy,,,Trust
concise,,,,,,,,,,
conclave,,,,,,,,,,
conclude,,,,,,,,,,
concluding,Positive,,,,,,,,,
conclusion,,,,,,,,,,
concoction,,,,,,,,,,
concomitant,,,,,,,,,,
concord,Positive,,,,,,,,,Trust
concordance,Positive,,,,,,,,,Trust
concours,,,,,,,,,,
concourse,,,,,,,,,,
concrete,,,,,,,,,,
concurrence,,,,,,,,,,
concurrent,,,,,,,,,,
concurring,,,,,,,,,,
concussion,,Negative,Anger,,,,,Sadness,,
condemn,,Negative,Anger,,,,,,,
condemnation,,Negative,Anger,Anticipation,Disgust,Fear,,Sadness,,
condensation,,,,,,,,,,
condensed,,,,,,,,,,
condescending,,Negative,,,,,,,,
condescension,,Negative,Anger,,Disgust,,,Sadness,,
condiment,,,,,,,,,,
condition,,,,,,,,,,
conditional,,,,,,,,,,
conditionally,,,,,,,,,,
conditioned,,,,,,,,,,
conditions,,,,,,,,,,
condolence,Positive,,,,,,,Sadness,,
condone,Positive,,,,,,,,,
conducive,Positive,,,,,,,,,
conduct,,,,,,,,,,
conduction,,,,,,,,,,
conductivity,Positive,,,,,,,,,
conductor,,,,,,,,,,
conduit,,,,,,,,,,
cone,,,,,,,,,,
confederate,Positive,,,,,,,,,Trust
confederation,,,,,,,,,,
confer,,,,,,,,,,
conference,,,,,,,,,,
confess,Positive,Negative,,,,,,,,Trust
confession,,Negative,,Anticipation,,Fear,,Sadness,Surprise,
confessional,,,,,,Fear,,,,Trust
confessions,,,,,,,,,,
confide,,,,,,,,,,Trust
confidence,Positive,,,,,Fear,Joy,,,Trust
confident,Positive,,,,,,Joy,,,Trust
confidential,,,,,,,,,,Trust
confidentially,,,,,,,,,,Trust
configuration,,,,,,,,,,
confine,,Negative,Anger,,,Fear,,Sadness,,
confined,,Negative,Anger,,Disgust,Fear,,Sadness,,
confinement,,Negative,Anger,,,Fear,,Sadness,,
confines,,,,,,,,,,
confirm,,,,,,,,,,
confirmation,,,,,,,,,,Trust
confirmatory,,,,,,,,,,
confirmed,Positive,,,,,,,,,Trust
confiscate,,Negative,Anger,,,,,Sadness,,
confiscation,,Negative,,,,,,,,
conflagration,,Negative,Anger,,,Fear,,,,
conflict,,Negative,Anger,,,Fear,,Sadness,,
conflicting,,Negative,,,,,,,,
confluence,,,,,,,,,,
conformance,Positive,,,,,,,,,
conformation,,,,,,,,,,
conformity,,,,,,,,,,Trust
confound,,Negative,,,,,,,,
confounded,,Negative,,,,,,,,
confront,,,Anger,,,,,,,
confuse,,Negative,,,,,,,,
confusion,,Negative,Anger,,,Fear,,,,
congenial,Positive,,,,,,,,,
congenital,,,,,,,,,,
congestion,,Negative,,,,,,,,
conglomerate,,,,,,,,,,Trust
conglomeration,,,,,,,,,,
congratulatory,Positive,,,,,,Joy,,,
congregate,,,,,,,,,,
congregation,Positive,,,,,,,,,Trust
congress,,,,,Disgust,,,,,Trust
congressional,,,,,,,,,,
congressman,,,,,,,,,,Trust
congruence,Positive,,,,,,,,,Trust
conic,,,,,,,,,,
conical,,,,,,,,,,
conjecture,,,,Anticipation,,,,,,
conjugal,,,,,,,,,,
conjugate,,,,,,,,,,
conjugation,,,,,,,,,,
conjunction,,,,,,,,,,
conjunctive,,,,,,,,,,
conjure,,,,Anticipation,,,,,Surprise,
conjuring,,Negative,,,,,,,,
connect,,,,,,,,,,
connected,,,,,,,,,,
connection,,,,,,,,,,
connective,,,,,,,,,,Trust
connoisseur,Positive,,,,,,Joy,,,Trust
conquer,,,,,,,,,,
conqueror,,,,,,,,,,
conquest,,Negative,Anger,,,Fear,,,,
conscience,Positive,,,,,,,,,Trust
conscientious,Positive,,,,,,,,,Trust
consciousness,Positive,,,,,,,,,
conscription,,,,,,,,,,
consecration,Positive,,,Anticipation,,,Joy,Sadness,,Trust
consecutive,,,,,,,,,,
consent,,,,,,,,,,
consenting,,,,,,,,,,
consequence,,,,,,,,,,
consequent,,,,Anticipation,,,,,,
conservation,Positive,,,Anticipation,,,,,,Trust
conservatism,,,,,,,,,,
conservative,,,,,,,,,,
conservatory,,,,,,,,,,
conserve,Positive,,,,,,,,,
considerable,Positive,,,,,,,,,
considerate,Positive,,,,,,,,,Trust
consignee,,,,,,,,,,
consignment,,,,,,,,,,
consistency,Positive,,,,,,,,,Trust
consistent,,,,,,,,,,
consolation,,,,,,,,,,
console,Positive,,,,,,,Sadness,,
consolidate,,,,,,,,,,
consolidation,,,,,,,,,,
consonant,Positive,,,,,,,,,
consort,,,,,,,,,,Trust
conspicuous,,,,,,,,,,
conspiracy,,,,,,Fear,,,,
conspirator,,Negative,Anger,Anticipation,Disgust,Fear,,,,
conspire,,Negative,,,,Fear,,,,
constable,,,,,,,,,,Trust
constancy,Positive,,,,,,,,,Trust
constant,Positive,,,,,,,,,Trust
constantly,,,,,,,,,,Trust
constellation,,,,,,,,,,
consternation,,Negative,Anger,,,Fear,,,,
constipation,,Negative,,,Disgust,,,,,
constituent,,,,,,,,,,
constituents,,,,,,,,,,
constitute,,,,,,,,,,Trust
constitution,,,,,,,,,,
constitutional,Positive,,,,,,,,,Trust
constitutionality,,,,,,,,,,
constrain,,Negative,,,,Fear,,,,
constrained,,Negative,,,,,,,,
constraint,,Negative,Anger,,,Fear,,Sadness,,
construct,Positive,,,,,,,,,
construction,,,,,,,,,,
construe,,,,,,,,,,
consul,,,,,,,,,,Trust
consult,,,,,,,,,,Trust
consultation,,,,,,,,,,
consume,,,,,,,,,,
consuming,,,,,,,,,,
consummate,Positive,,,,,,,,,
consummation,,,,,,,,,,
consumption,,,,,,,,,,
contact,Positive,,,,,,,,,
contagion,,Negative,,Anticipation,Disgust,Fear,,,,
contagious,,Negative,,,Disgust,Fear,,,,
containment,,,,,,,,,,
contaminate,,Negative,,,Disgust,,,,,
contaminated,,Negative,,,Disgust,Fear,,Sadness,,
contamination,,Negative,,,Disgust,,,,,
contemplate,,,,,,,,,,
contemplation,Positive,,,,,,,,,
contemplative,,,,,,,,,,
contemporaneous,,,,,,,,,,
contemporary,,,,,,,,,,
contempt,,Negative,Anger,,Disgust,Fear,,,,
contemptible,,Negative,Anger,,Disgust,,,,,
contemptuous,,Negative,Anger,,,,,,,
contending,,,,,,,,,,
content,Positive,,,,,,Joy,,,Trust
contention,,,,,,,,,,
contentious,,Negative,Anger,,Disgust,Fear,,,,
contents,,,,,,,,,,
context,,,,,,,,,,
contiguous,,,,,,,,,,
continence,,,,,,,,,,
continent,,,,,,,,,,
continental,,,,,,,,,,
contingency,,,,,,,,,,
contingent,,,,Anticipation,,,,,,
continual,,,,,,,,,,
continually,,,,,,,,,,
continuance,,,,,,,,,,
continuation,,,,Anticipation,,,,,,
continue,Positive,,,Anticipation,,,,,,Trust
continued,,,,,,,,,,
continuing,,,,,,,,,,
continuity,,,,,,,,,,
continuous,,,,,,,,,,
continuously,,,,,,,,,,
contour,Positive,,,,,,,,,
contraband,,Negative,Anger,,Disgust,Fear,,,,
contract,,,,,,,,,,
contracted,,Negative,,,,,,,,
contractile,,,,,,,,,,
contracting,,,,,,,,,,
contraction,,,,,,,,,,
contradict,,Negative,Anger,,,,,,,
contradiction,,Negative,,,,,,,,
contradictory,,Negative,,,,,,,,
contrary,,Negative,,,,,,,,
contrast,,,,,,,,,,
contrasted,,Negative,,,,,,,,
contravene,,Negative,,,,,,,,
contravention,,Negative,,,,,,,,
contribute,Positive,,,,,,,,,
contributor,Positive,,,,,,,,,Trust
contrived,,,,,,,,,,
control,,,,,,,,,,
controversial,,Negative,Anger,,,,,,,
controversy,,Negative,,,,,,,,
conundrum,,,,,,,,,,
convalescent,,,,,,,,,,
convection,,,,,,,,,,
convene,,,,,,,,,,
convenience,Positive,,,,,,,,,
conveniences,,,,,,,,,,
convenient,Positive,,,,,,,,,
convent,Positive,,,,,,,,,Trust
convention,Positive,,,,,,,,,
conventional,,,,,,,,,,
converge,,,,,,,,,,
convergence,,,,Anticipation,,,,,,
convergent,,,,,,,,,,
conversant,Positive,,,,,,,,,
conversation,,,,,,,,,,
conversational,Positive,,,,,,,,,
converse,,,,,,,,,,
conversing,,,,,,,,,,
conversion,,,,,,,,,,
convert,Positive,,,,,,,,,
converted,,,,,,,,,,
convertible,,,,,,,,,,
convex,,,,,,,,,,
convexity,,,,,,,,,,
convey,,,,,,,,,,
conveyance,,,,,,,,,,
conveyancing,,,,,,,,,,Trust
convict,,Negative,Anger,,Disgust,Fear,,Sadness,,
conviction,,Negative,,,,,,,,
convince,Positive,,,Anticipation,,,,,,Trust
convinced,,,,,,,,,,Trust
convincing,,,,,,,,,,Trust
convocation,,,,,,,,,,
convoluted,,,,,,,,,,
convolution,,,,,,,,,,
convoy,,,,,,,,,,
coo,,,,,,,,,,
cook,,,,,,,,,,
cookery,,,,,,,,,,
cooking,,,,,,,,,,
cool,Positive,,,,,,,,,
cooler,,,,,,,,,,
cooling,,,,,,,,,,
coolness,Positive,,,,,,,,,
coop,,Negative,Anger,,Disgust,,,,,
cooperate,Positive,,,,,,,,,
cooperating,Positive,,,,,,,,,Trust
cooperation,Positive,,,,,,,,,Trust
cooperative,Positive,,,,,,,,,Trust
coordinate,,,,,,,,,,
cop,,,,,,Fear,,,,Trust
copious,,,,,,,,,,
copper,,,,,,,,,,
copy,,Negative,,,,,,,,
copycat,,Negative,Anger,,Disgust,,,,,
copying,,,,,,,,,,
copyright,,,,,,,,,,
coral,,,,,,,,,,
cord,,,,,,,,,,
cordon,,,,,,,,,,
corduroy,,,,,,,,,,
core,Positive,,,,,,,,,
cork,,,,,,,,,,
corkscrew,,,,,,,,,,
corn,,,,,,,,,,
cornea,,,,,,,,,,
corner,,,,,,,,,,
cornet,,,,,,,,,,
cornice,,,,,,,,,,
cornstarch,,,,,,,,,,
corollary,,,,,,,,,,
corona,,,,,,,,,,
coronation,Positive,,,,,,Joy,,,Trust
coroner,,Negative,,,,,,,,
corporal,,Negative,,,,,,,,
corporate,,,,,,,,,,
corporation,Positive,,,,,,,,,Trust
corporeal,Positive,,,,,,,,,
corps,,,,,,,,,,
corpse,,Negative,,,Disgust,,,Sadness,,
corpus,,,,,,,,,,
corral,,,,,,,,,,
correction,,Negative,,,,,,,,
corrective,Positive,,,,,,,,,
correctness,,,,,,,,,,Trust
correlation,,,,,,,,,,
correlative,,,,,,,,,,
correspond,,,,,,,,,,
correspondence,Positive,,,Anticipation,,,,,,
correspondent,,,,,,,,,,
corridor,,,,,,,,,,
corroborate,Positive,,,,,,,,,Trust
corroboration,,,,,,,,,,Trust
corrosion,,Negative,,,,,,,,
corrosive,,Negative,,,,Fear,,,,
corrupt,,Negative,,,,,,,,
corrupting,,Negative,Anger,,Disgust,Fear,,Sadness,,
corruption,,Negative,,,Disgust,,,,,
corse,,,,,,,,Sadness,,
corset,,,,,,,,,,
cortex,,,,,,,,,,
cortical,,,,,,,,,,
corvette,,,,,,,,,,
cosmetic,,,,,,,,,,
cosmetics,,,,,,,,,,
cosmic,,,,,,,,,,
cosmology,,,,,,,,,,
cosmopolitan,Positive,,,,,,,,,Trust
cosmos,,,,,,,,,,
cost,,,,,,,,,,
costly,,,,,,,,,,
costume,,,,,,,,,,
cosy,Positive,,,,,,,,,
cot,,,,,,,,,,
cote,,,,,,,,,,
cottage,,,,,,,,,,
cotton,,,,,,,,,,
couch,,,,,,,,Sadness,,
cougar,,,,,,,,,,
cough,,Negative,,,Disgust,,,,,
council,Positive,,,Anticipation,,,,,,Trust
counsel,Positive,,,,,,,,,Trust
counsellor,,Negative,Anger,,,Fear,,,,Trust
counselor,Positive,,,,,,,,,Trust
count,Positive,,,,,,,,,Trust
countdown,,,,Anticipation,,,,,,
countenance,,,,,,,,,,
counter,,,,,,,,,,
counteract,,,,,,,,,,
counterbalance,,,,,,,,,,
counterclaim,,,,,,,,,,
counterpart,,,,,,,,,,
countess,Positive,,,,,,,,,
countless,,,,,,,,,,
country,,,,,,,,,,
countryman,,,,,,,,,,Trust
counts,,,,,,,,,,
county,,,,,,,,,,Trust
coup,,,Anger,,,,,,Surprise,
couple,,,,,,,,,,
coupled,,,,,,,,,,
coupon,,,,,,,,,,
courage,Positive,,,,,,,,,
courageous,Positive,,,,,Fear,,,,
courier,,,,,,,,,,Trust
courses,,,,,,,,,,
coursing,,Negative,,,,,,,,
court,,,Anger,Anticipation,,Fear,,,,
courteous,Positive,,,,,,,,,
courtesy,Positive,,,,,,,,,
courthouse,,,,,,,,,,
courts,,,,,,,,,,
courtship,Positive,,,Anticipation,,,Joy,,,Trust
courtyard,,,,,,,,,,
cove,Positive,,,Anticipation,Disgust,Fear,Joy,,,
covenant,Positive,,,,,,,,,Trust
cover,,,,,,,,,,Trust
covered,,,,,,,,,,
covering,,,,,,,,,,
covert,,,,,,,,,,
covet,,Negative,,,,,,,,
cow,,,,,,,,,,
coward,,Negative,,,Disgust,Fear,,Sadness,,
cowardice,,Negative,,,,Fear,,,,
cowardly,,Negative,,,,Fear,,,,
cowboy,,,,,,,,,,
cowhide,,,,,,,,,,
cowl,,,,,,,,,,
coworker,,,,,,,,,,
coy,,,,,,Fear,,,,
