,,,conjointly,,,,Positive,,,Trust
,,,collector,,,,,,,
,,,gatherer,,,,,,,
,,,college,,,,,,,
,,,collegiate,,,,,,,
,,,collie,,,,,,,
Anger,,,collision,,,Negative,,,,
Anger,,,hit,,,Negative,,,,
,,,collocation,,,,,,,
,,,apposition,,,,,,,
,,,colloquial,,,,,,,
Anger,,Disgust,collusion,Fear,,Negative,,Sadness,,
Anger,,Disgust,connivance,Fear,,Negative,,Sadness,,
,,,colon,,,,,,,
,,,Aspinwall,,,,,,,
,,,colonel,,,,Positive,,,Trust
,,,colonial,,,,,,,
,,,compound,,,,,,,
,,,colony,,,,,,,
,,,colophon,,,,,,,
,,,color,,,,,,,
,,,tinge,,,,,,,
,,,coloration,,,,,,,
,,,colouration,,,,,,,
,,,colored,,,,,,,
,,,coloring,,,,,,,
,,,colorless,,,,,,,
,,,colourless,,,,,,,
,,,colors,,,,,,,
,,,colossal,,,,Positive,,,
,,,stupendous,,,,Positive,,,
,,,colt,,,,,,,
,,,column,,,,,,,
,,,tower,,,,,,,
,,,columnar,,,,,,,
,,,columnlike,,,,,,,
,,,coma,Fear,,Negative,,Sadness,,
,,,comatose,Fear,,Negative,,Sadness,,
,,,comb,,,,,,,
,,,cockscomb,,,,,,,
Anger,,,combatant,Fear,,Negative,,,,
Anger,,,combative,Fear,,Negative,,,,
Anger,,,battleful,Fear,,Negative,,,,
,,,combination,,,,,,,
,,,combinatorial,,,,,,,
,,,combinatory,,,,,,,
,,,combined,,,,,,,
,,,combustible,,,,,,,
,,,combustion,,,,,,,
,,,comedy,,,,,,,
,,,comet,,,,,,,
,Anticipation,,comfort,,Joy,,Positive,,,Trust
,Anticipation,,puff,,Joy,,Positive,,,Trust
,,,comforter,,,,,,,
,,,reliever,,,,,,,
,,,comic,,,,,,,
,,,comical,,,,,,,
,Anticipation,,coming,,,,,,,
,,,comma,,,,,,,
,,,Polygonia comma,,,,,,,
,,,command,,,,,,,
,,,overlook,,,,,,,
,,,commandant,,,,Positive,,,Trust
,,,commanding officer,,,,Positive,,,Trust
,,,commander,,,,,,,
,,,commanding,,,,Positive,,,Trust
,Anticipation,,commemorate,,Joy,,Positive,Sadness,,
,Anticipation,,memorialise,,Joy,,Positive,Sadness,,
,Anticipation,,commemoration,,Joy,,Positive,,,
,Anticipation,,memorialization,,Joy,,Positive,,,
,Anticipation,,commemorative,,,,Positive,,,
,,,commence,,,,,,,
,,,commend,,,,Positive,,,
,,,remember,,,,Positive,,,
,,,commendable,,Joy,,Positive,,,Trust
,,,commensurate,,,,,,,
,,,scuttlebutt,,,,,,,
,,,commentary,,,,,,,
,,,commentator,,,,Positive,,,
,,,commerce,,,,,,,Trust
,,,Department of Commerce,,,,,,,Trust
,,,commercial,,,,,,,
,,,commercial message,,,,,,,
,,,commissary,,,,,,,
,,,commission,,,,,,,Trust
,,,committee,,,,,,,Trust
,,,commissioner,,,,,,,
,,,commit,,,,,,,
,,,send,,,,,,,
,,,committal,,,Negative,,Sadness,,
,,,committed,,,,Positive,,,Trust
,,,consecrate,,,,Positive,,,Trust
,,,commodity,,,,,,,
,,,commodore,,,,Positive,,,Trust
,,,common,,,,,,,
,,,commonly,,,,,,,
,,,normally,,,,,,,
,Anticipation,,commonplace,,,,,,,Trust
,Anticipation,,prosaic,,,,,,,Trust
,,,commons,,,,,,,
,,,commonwealth,,,,Positive,,,Trust
,,,democracy,,,,Positive,,,Trust
Anger,,,commotion,,,Negative,,,,
Anger,,,disruption,,,Negative,,,,
,,,commune,,,,,,,
,,,communicate,,,,,,,
,,,communicable,,,,,,,
,,,transmissible,,,,,,,
,,,communication,,,,,,,Trust
,,,communicative,,,,Positive,,,
,,,communicatory,,,,Positive,,,
,,,communion,,Joy,,Positive,,,Trust
,,,Communion,,Joy,,Positive,,,Trust
Anger,,,communism,Fear,,Negative,,Sadness,,
,,,communist,,,Negative,,,,
,,,commie,,,Negative,,,,
,,,community,,,,Positive,,,
,,,biotic community,,,,Positive,,,
,,,commutation,,,,Positive,,,
,,,re-sentencing,,,,Positive,,,
,,,commutative,,,,,,,
,,,commute,,,,Positive,,,
,,,transpose,,,,Positive,,,
,,,commuter,,,,,,,
,,,commuter train,,,,,,,
,,,compact,,,,,,,Trust
,,,constrict,,,,,,,Trust
,,,compaction,,,,,,,
,,,densification,,,,,,,
,,,compactness,,,,,,,
,,,denseness,,,,,,,
,,,companion,,Joy,,Positive,,,Trust
,,,fellow,,Joy,,Positive,,,Trust
,,,companionship,,,,,,,
,,,society,,,,,,,
,,,company,,,,,,,
,,,troupe,,,,,,,
,,,comparable,,,,,,,
,,,like,,,,,,,
,,,comparative,,,,,,,
,,,comparatively,,,,,,,
,,,comparison,,,,,,,
,,,compare,,,,,,,
,,,compartment,,,,,,,
,,,compassion,Fear,,,Positive,,,
,,,compassionate,,,,Positive,,,
,,,feel for,,,,Positive,,,
,,,compatibility,,,,Positive,,,
,,,compatible,,,,Positive,,,
,,,compel,,,,,,,
,,,oblige,,,,,,,
,,,compelled,,,,,,,
,,,compelling,,,,Positive,,,
,,,compendium,,,,,,,
,Anticipation,,compensate,,Joy,,Positive,,Surprise,Trust
,,,compensation,,,,,,,
,,,recompense,,,,,,,
,,,competence,,,,Positive,,,Trust
,,,competency,,,,Positive,,,Trust
,,,competent,,,,Positive,,,Trust
,Anticipation,,competition,,,Negative,,,,
,Anticipation,,contender,,,Negative,,,,
,,,competitive,,,,,,,
,,,competitor,,,,,,,
,,,compilation,,,,,,,
,,,compile,,,,,,,
,,,complacency,,,,Positive,,,
,,,complacence,,,,Positive,,,
,,,complacent,,,,,,,
Anger,,,complain,,,Negative,,Sadness,,
Anger,,,kvetch,,,Negative,,Sadness,,
,Anticipation,,complement,,Joy,,Positive,,Surprise,Trust
,Anticipation,,full complement,,Joy,,Positive,,Surprise,Trust
,,,complementary,,,,Positive,,,
,,,complementary color,,,,Positive,,,
,,,completed,,,,,,,
,,,completely,,,,Positive,,,
,,,whole,,,,Positive,,,
,,,completeness,,,,Positive,,,
,Anticipation,,completing,,Joy,,Positive,,,
,Anticipation,,dispatch,,Joy,,Positive,,,
,Anticipation,,completion,,Joy,,Positive,,,
,Anticipation,,culmination,,Joy,,Positive,,,
,,,complex,,,,,,,
,,,building complex,,,,,,,
,,,complexion,,,,,,,
,,,complexity,,,Negative,,,,
,,,complexness,,,Negative,,,,
,,,compliance,,,,Positive,,,Trust
,,,obligingness,,,,Positive,,,Trust
,,,compliant,,,,Positive,,,
Anger,,,complicate,,,Negative,,,,
Anger,,,rarify,,,Negative,,,,
,,,complicated,,,Negative,,,,
,,,complication,,,Negative,,,,
,,,ramification,,,Negative,,,,
,,,complicity,,,Negative,Positive,,,
,Anticipation,,compliment,,Joy,,Positive,,Surprise,Trust
,,,comply,,,,,,,
,,,abide by,,,,,,,
,,,complying,,,,,,,
,,,component,,,,,,,
,,,component part,,,,,,,
,,,compose,,,,,,,
,,,composed,,,,Positive,,,
,,,composer,,,,Positive,,,
,,,composite,,,,,,,
,,,composite plant,,,,,,,
,,Disgust,compost,,,Negative,,,,
,,,composure,,,,Positive,,,
,,,comprehend,,,,Positive,,,
,,,encompass,,,,Positive,,,
,,,comprehension,,,,,,,
,,,inclusion,,,,,,,
,,,comprehensive,,,,Positive,,,
,,,comprehensive examination,,,,Positive,,,
Anger,,,compress,,,,,,,
,,,compressed,,,,,,,
,,,compressible,,,,,,,
,,,compression,,,,,,,
,,,comprise,,,,,,,
,,,compromise,,,,,,,
,,,via media,,,,,,,
,,,comptroller,,,,,,,Trust
Anger,,,compulsion,,,Negative,,,,
Anger,,,obsession,,,Negative,,,,
,,,compulsory,,,Negative,,,,
,,,mandatory,,,Negative,,,,
,,,computable,,,,,,,
,,,estimable,,,,,,,
,,,compute,,,,,,,
,,,computer,,,,,,,
,,,estimator,,,,,,,
,,,comrade,,,,Positive,,,Trust
,,,con,,,,,,,
,,,nobble,,,,,,,
,,,concave,,,,,,,
,,,conceal,,,Negative,,Sadness,,
,Anticipation,,concealed,Fear,,Negative,,,Surprise,
,Anticipation,,hold in,Fear,,Negative,,,Surprise,
Anger,Anticipation,,concealment,Fear,,Negative,,,,
Anger,Anticipation,,screen,Fear,,Negative,,,,
,,,conceit,,,Negative,,,,
,,,conceitedness,,,Negative,,,,
,,,conceited,,,Negative,,,,
,,,vain,,,Negative,,,,
,,,conceivable,,,,,,,
,,,imaginable,,,,,,,
,,,concentration,,,,,,,
,,,concentric,,,,Positive,,,
,,,conception,,,,,,,
,,,creation,,,,,,,
,,,concern,,,,,,,
,,,have-to doe with,,,,,,,
,,,concerned,Fear,,,,Sadness,,
,,,concert,,,,,,,
,,,concession,,,,,,,
,,,concierge,,,,,,,
,,,conciliation,,Joy,,Positive,,,Trust
,,,placation,,Joy,,Positive,,,Trust
,,,concise,,,,,,,
,,,conclave,,,,,,,
,,,conclude,,,,,,,
,,,concluding,,,,Positive,,,
,,,conclusion,,,,,,,
,,,concoction,,,,,,,
,,,concomitant,,,,,,,
,,,concord,,,,Positive,,,Trust
,,,concordance,,,,Positive,,,Trust
,,,harmony,,,,Positive,,,Trust
,,,concourse,,,,,,,
,,,concrete,,,,,,,
,,,concurrent,,,,,,,
,,,concurring,,,,,,,
Anger,,,concussion,,,Negative,,Sadness,,
Anger,,,condemn,,,Negative,,,,
Anger,,,decry,,,Negative,,,,
Anger,Anticipation,Disgust,condemnation,Fear,,Negative,,Sadness,,
Anger,Anticipation,Disgust,execration,Fear,,Negative,,Sadness,,
,,,condensation,,,,,,,
,,,condensed,,,,,,,
,,,condescending,,,Negative,,,,
Anger,,Disgust,condescension,,,Negative,,Sadness,,
,,,condiment,,,,,,,
,,,condition,,,,,,,
,,,conditional,,,,,,,
,,,conditionally,,,,,,,
,,,conditioned,,,,,,,
,,,conditions,,,,,,,
,,,condolence,,,,Positive,Sadness,,
,,,commiseration,,,,Positive,Sadness,,
,,,condone,,,,Positive,,,
,,,conducive,,,,Positive,,,
,,,contributing,,,,Positive,,,
,,,conduct,,,,,,,
,,,guide,,,,,,,
,,,conduction,,,,,,,
,,,conductivity,,,,Positive,,,
,,,conductor,,,,,,,
,,,music director,,,,,,,
,,,conduit,,,,,,,
,,,cone,,,,,,,
,,,Confederate,,,,Positive,,,Trust
,,,confederation,,,,,,,
,,,confer,,,,,,,
,,,conference,,,,,,,
,,,group discussion,,,,,,,
,,,confess,,,Negative,Positive,,,Trust
,,,profess,,,Negative,Positive,,,Trust
,Anticipation,,confession,Fear,,Negative,,Sadness,Surprise,
,,,confessional,Fear,,,,,,Trust
,,,confessions,,,,,,,
,,,confide,,,,,,,Trust
,,,intrust,,,,,,,Trust
,,,confidence,Fear,Joy,,Positive,,,Trust
,,,confident,,Joy,,Positive,,,Trust
,,,confidential,,,,,,,Trust
,,,secret,,,,,,,Trust
,,,confidentially,,,,,,,Trust
,,,configuration,,,,,,,
,,,constellation,,,,,,,
Anger,,,confine,Fear,,Negative,,Sadness,,
Anger,,,throttle,Fear,,Negative,,Sadness,,
Anger,,Disgust,confined,Fear,,Negative,,Sadness,,
Anger,,,confinement,Fear,,Negative,,Sadness,,
,,,confines,,,,,,,
,,,confirm,,,,,,,
,,,confirmation,,,,,,,Trust
,,,confirmatory,,,,,,,
,,,corroborative,,,,,,,
,,,confirmed,,,,Positive,,,Trust
Anger,,,confiscate,,,Negative,,Sadness,,
Anger,,,forfeited,,,Negative,,Sadness,,
,,,confiscation,,,Negative,,,,
,,,arrogation,,,Negative,,,,
Anger,,,conflagration,Fear,,Negative,,,,
Anger,,,inferno,Fear,,Negative,,,,
Anger,,,conflict,Fear,,Negative,,Sadness,,
,,,conflicting,,,Negative,,,,
,,,at odds,,,Negative,,,,
,,,confluence,,,,,,,
,,,conformance,,,,Positive,,,
,,,conformation,,,,,,,
,,,form,,,,,,,
,,,confound,,,Negative,,,,
,,,throw,,,Negative,,,,
,,,confounded,,,Negative,,,,
Anger,,,confront,,,,,,,
,,,confuse,,,Negative,,,,
,,,mix up,,,Negative,,,,
Anger,,,confusion,Fear,,Negative,,,,
Anger,,,discombobulation,Fear,,Negative,,,,
,,,congenial,,,,Positive,,,
,,,congenital,,,,,,,
,,,innate,,,,,,,
,,,congestion,,,Negative,,,,
,,,over-crowding,,,Negative,,,,
,,,conglomerate,,,,,,,Trust
,,,conglomeration,,,,,,,
,,,congeries,,,,,,,
,,,congratulatory,,Joy,,Positive,,,
,,,gratulatory,,Joy,,Positive,,,
,,,congregate,,,,,,,
,,,congregation,,,,Positive,,,Trust
,,,faithful,,,,Positive,,,Trust
,,Disgust,congress,,,,,,,Trust
,,,congressional,,,,,,,
,,,congressman,,,,,,,Trust
,,,representative,,,,,,,Trust
,,,congruence,,,,Positive,,,Trust
,,,congruity,,,,Positive,,,Trust
,,,conic,,,,,,,
,,,conical,,,,,,,
,,,conelike,,,,,,,
,Anticipation,,conjecture,,,,,,,
,Anticipation,,surmise,,,,,,,
,,,conjugal,,,,,,,
,,,conjugate,,,,,,,
,,,conjugation,,,,,,,
,,,conjunction,,,,,,,
,,,conjunctive,,,,,,,
,,,cooperative,,,,,,,
,Anticipation,,conjure,,,,,,Surprise,
,Anticipation,,invoke,,,,,,Surprise,
,,,conjuring,,,Negative,,,,
,,,conspire,,,Negative,,,,
,,,connect,,,,,,,
,,,connected,,,,,,,
,,,connection,,,,,,,
,,,joining,,,,,,,
,,,connective,,,,,,,Trust
,,,connecter,,,,,,,Trust
,,,connoisseur,,Joy,,Positive,,,Trust
,,,cognoscente,,Joy,,Positive,,,Trust
,,,conquer,,,,,,,
,,,conqueror,,,,,,,
,,,vanquisher,,,,,,,
Anger,,,conquest,Fear,,Negative,,,,
,,,conscience,,,,Positive,,,Trust
,,,sense of right and wrong,,,,Positive,,,Trust
,,,conscientious,,,,Positive,,,Trust
,,,scrupulous,,,,Positive,,,Trust
,,,consciousness,,,,Positive,,,
,,,cognisance,,,,Positive,,,
,,,conscription,,,,,,,
,,,muster,,,,,,,
,Anticipation,,consecration,,Joy,,Positive,Sadness,,Trust
,,,consecutive,,,,,,,
,,,successive,,,,,,,
,,,consent,,,,,,,
,,,consenting,,,,,,,
,,,event,,,,,,,
,Anticipation,,consequent,,,,,,,
,Anticipation,,conservation,,,,Positive,,,Trust
,,,conservatism,,,,,,,
,,,conservatory,,,,,,,
,,,indoor garden,,,,,,,
,,,conserve,,,,Positive,,,
,,,considerable,,,,Positive,,,
,,,considerate,,,,Positive,,,Trust
,,,consignee,,,,,,,
,,,consignment,,,,,,,
,,,consistency,,,,Positive,,,Trust
,,,eubstance,,,,Positive,,,Trust
,,,consistent,,,,,,,
,,,uniform,,,,,,,
,,,consolation,,,,,,,
,,,console,,,,Positive,Sadness,,
,,,consolidate,,,,,,,
,,,consolidation,,,,,,,
,,,integration,,,,,,,
,,,consonant,,,,Positive,,,
,,,harmonized,,,,Positive,,,
,,,consort,,,,,,,Trust
,,,harmonize,,,,,,,Trust
,,,conspicuous,,,,,,,
,,,conspiracy,Fear,,,,,,
Anger,Anticipation,Disgust,conspirator,Fear,,Negative,,,,
,,,constable,,,,,,,Trust
,,,Constable,,,,,,,Trust
,,,constancy,,,,Positive,,,Trust
,,,constant,,,,Positive,,,Trust
,,,constantly,,,,,,,Trust
,,,incessantly,,,,,,,Trust
Anger,,,consternation,Fear,,Negative,,,,
,,Disgust,constipation,,,Negative,,,,
,,,constituent,,,,,,,
,,,constituents,,,,,,,
,,,constitute,,,,,,,Trust
,,,found,,,,,,,Trust
,,,constitution,,,,,,,
,,,constitutional,,,,Positive,,,Trust
,,,inbuilt,,,,Positive,,,Trust
,,,constrain,Fear,,Negative,,,,
,,,restrain,Fear,,Negative,,,,
,,,constrained,,,Negative,,,,
Anger,,,constraint,Fear,,Negative,,Sadness,,
,,,construct,,,,Positive,,,
,,,concept,,,,Positive,,,
,,,construction,,,,,,,
,,,grammatical construction,,,,,,,
,,,construe,,,,,,,
,,,consul,,,,,,,Trust
,,,consult,,,,,,,Trust
,,,look up,,,,,,,Trust
,,,consultation,,,,,,,
,,,consume,,,,,,,
,,,ware,,,,,,,
,,,consuming,,,,,,,
,,,consummate,,,,Positive,,,
,,,double-dyed,,,,Positive,,,
,,,consummation,,,,,,,
,,,consumption,,,,,,,
,,,use of goods and services,,,,,,,
,,,contact,,,,Positive,,,
,,,contact lens,,,,Positive,,,
,Anticipation,Disgust,contagion,Fear,,Negative,,,,
,Anticipation,Disgust,transmission,Fear,,Negative,,,,
,,Disgust,contagious,Fear,,Negative,,,,
,,,containment,,,,,,,
,,Disgust,contaminate,,,Negative,,,,
,,Disgust,pollute,,,Negative,,,,
,,Disgust,contaminated,Fear,,Negative,,Sadness,,
,,Disgust,foul,Fear,,Negative,,Sadness,,
,,Disgust,contamination,,,Negative,,,,
,,Disgust,pollution,,,Negative,,,,
,,,contemplate,,,,,,,
,,,think over,,,,,,,
,,,contemplation,,,,Positive,,,
,,,thoughtfulness,,,,Positive,,,
,,,contemplative,,,,,,,
,,,contemporaneous,,,,,,,
,,,contemporary,,,,,,,
,,,modern-day,,,,,,,
Anger,,Disgust,contempt,Fear,,Negative,,,,
Anger,,Disgust,disrespect,Fear,,Negative,,,,
Anger,,Disgust,contemptible,,,Negative,,,,
Anger,,,contemptuous,,,Negative,,,,
,,,contending,,,,,,,
,,,contention,,,,,,,
,,,controversy,,,,,,,
Anger,,Disgust,contentious,Fear,,Negative,,,,
,,,contents,,,,,,,
,,,table of contents,,,,,,,
,,,context,,,,,,,
,,,context of use,,,,,,,
,,,contiguous,,,,,,,
,,,neighboring,,,,,,,
,,,continence,,,,,,,
,,,continent,,,,,,,
,,,Continent,,,,,,,
,,,continental,,,,,,,
,,,Continental,,,,,,,
,,,contingency,,,,,,,
,Anticipation,,contingent,,,,,,,
,Anticipation,,dependent on,,,,,,,
,,,continual,,,,,,,
,,,continually,,,,,,,
,,,continuance,,,,,,,
,Anticipation,,continuation,,,,,,,
,Anticipation,,lengthiness,,,,,,,
,Anticipation,,continue,,,,Positive,,,Trust
,Anticipation,,persist in,,,,Positive,,,Trust
,,,continued,,,,,,,
,,,continuing,,,,,,,
,,,continuity,,,,,,,
,,,persistence,,,,,,,
,,,continuous,,,,,,,
,,,continuously,,,,,,,
,,,contour,,,,Positive,,,
,,,contour line,,,,Positive,,,
Anger,,Disgust,contraband,Fear,,Negative,,,,
,,,contracted,,,Negative,,,,
,,,contractile,,,,,,,
,,,contracting,,,,,,,
,,,contraction,,,,,,,
,,,muscle contraction,,,,,,,
Anger,,,contradict,,,Negative,,,,
Anger,,,belie,,,Negative,,,,
,,,contradiction,,,Negative,,,,
,,,contradictory,,,Negative,,,,
,,,perverse,,,Negative,,,,
,,,contrast,,,,,,,
,,,dividing line,,,,,,,
,,,contrasted,,,Negative,,,,
,,,counterpoint,,,Negative,,,,
,,,contravene,,,Negative,,,,
,,,contravention,,,Negative,,,,
,,,kick in,,,,Positive,,,
,,,contributor,,,,Positive,,,Trust
,,,contrived,,,,,,,
,,,excogitate,,,,,,,
,,,control,,,,,,,
Anger,,,controversial,,,Negative,,,,
,,,conundrum,,,,,,,
,,,enigma,,,,,,,
,,,convalescent,,,,,,,
,,,recovering,,,,,,,
,,,convection,,,,,,,
,,,convene,,,,,,,
,,,convenience,,,,Positive,,,
,,,conveniences,,,,,,,
,,,convenient,,,,Positive,,,
,,,commodious,,,,Positive,,,
,,,convent,,,,Positive,,,Trust
,,,convention,,,,Positive,,,
,,,convening,,,,Positive,,,
,,,conventional,,,,,,,
,,,schematic,,,,,,,
,,,converge,,,,,,,
,,,meet,,,,,,,
,Anticipation,,convergence,,,,,,,
,Anticipation,,convergency,,,,,,,
,,,convergent,,,,,,,
,,,conversant,,,,Positive,,,
,,,conversation,,,,,,,
,,,conversational,,,,Positive,,,
,,,converse,,,,,,,
,,,conversing,,,,,,,
,,,conversion,,,,,,,
,,,convert,,,,Positive,,,
,,,converted,,,,,,,
,,,convertible,,,,,,,
,,,translatable,,,,,,,
,,,convex,,,,,,,
,,,convexity,,,,,,,
,,,convex shape,,,,,,,
,,,convey,,,,,,,
,,,conveyance,,,,,,,
,,,conveyance of title,,,,,,,
,,,conveyancing,,,,,,,Trust
Anger,,Disgust,convict,Fear,,Negative,,Sadness,,
Anger,,Disgust,inmate,Fear,,Negative,,Sadness,,
,,,conviction,,,Negative,,,,
,,,article of faith,,,Negative,,,,
,Anticipation,,convince,,,,Positive,,,Trust
,,,convinced,,,,,,,Trust
,,,convincing,,,,,,,Trust
,,,convocation,,,,,,,
,,,convoluted,,,,,,,
,,,twist around,,,,,,,
,,,convolution,,,,,,,
,,,vortex,,,,,,,
,,,convoy,,,,,,,
,,,coo,,,,,,,
,,,cook,,,,,,,
,,,Captain James Cook,,,,,,,
,,,cookery,,,,,,,
,,,cooking,,,,,,,
,,,cool,,,,Positive,,,
,,,nerveless,,,,Positive,,,
,,,cooler,,,,,,,
,,,cooling,,,,,,,
,,,chilling,,,,,,,
,,,coolness,,,,Positive,,,
Anger,,Disgust,coop,,,Negative,,,,
Anger,,Disgust,chicken coop,,,Negative,,,,
,,,cooperate,,,,Positive,,,
,,,cooperating,,,,Positive,,,Trust
,,,cooperation,,,,Positive,,,Trust
,,,coordinate,,,,,,,
,,,organise,,,,,,,
,,,cop,Fear,,,,,,Trust
,,,pig,Fear,,,,,,Trust
,,,copious,,,,,,,
,,,voluminous,,,,,,,
,,,copper,,,,,,,
,,,copy,,,Negative,,,,
,,,simulate,,,Negative,,,,
Anger,,Disgust,copycat,,,Negative,,,,
,,,copying,,,,,,,
,,,copyright,,,,,,,
,,,coral,,,,,,,
,,,red coral,,,,,,,
,,,cord,,,,,,,
,,,electric cord,,,,,,,
,,,cordon,,,,,,,
,,,corduroy,,,,,,,
,,,core,,,,Positive,,,
,,,nub,,,,Positive,,,
,,,cork,,,,,,,
,,,corkscrew,,,,,,,
,,,spiral,,,,,,,
,,,corn,,,,,,,
,,,corn whisky,,,,,,,
,,,cornea,,,,,,,
,,,corner,,,,,,,
,,,recess,,,,,,,
,,,cornet,,,,,,,
,,,trump,,,,,,,
,,,cornice,,,,,,,
,,,pelmet,,,,,,,
,,,cornstarch,,,,,,,
,,,corollary,,,,,,,
,,,corona,,,,,,,
,,,coronation,,Joy,,Positive,,,Trust
,,,enthronement,,Joy,,Positive,,,Trust
,,,coroner,,,Negative,,,,
,,,medical examiner,,,Negative,,,,
,,,corporal,,,Negative,,,,
,,,corporation,,,,Positive,,,Trust
,,,potbelly,,,,Positive,,,Trust
,,,corporeal,,,,Positive,,,
,,,corps,,,,,,,
,,,corp,,,,,,,
,,,corpus,,,,,,,
,,,principal sum,,,,,,,
,,,corral,,,,,,,
,,,correction,,,Negative,,,,
,,,corrective,,,,Positive,,,
,,,disciplinal,,,,Positive,,,
,,,correctness,,,,,,,Trust
,,,correlation,,,,,,,
,,,correlative,,,,,,,
,,,correspond,,,,,,,
,Anticipation,,correspondence,,,,Positive,,,
,Anticipation,,parallelism,,,,Positive,,,
,,,correspondent,,,,,,,
,,,newspaperman,,,,,,,
,,,corridor,,,,,,,
,,,corroborate,,,,Positive,,,Trust
,,,bear out,,,,Positive,,,Trust
,,,corroboration,,,,,,,Trust
,,,corrosion,,,Negative,,,,
,,,corrosive,Fear,,Negative,,,,
,,,caustic,Fear,,Negative,,,,
,,,sully,,,Negative,,,,
Anger,,Disgust,corrupting,Fear,,Negative,,Sadness,,
,,Disgust,corruption,,,Negative,,,,
,,Disgust,rottenness,,,Negative,,,,
,,,corse,,,,,Sadness,,
,,,Corsica,,,,,Sadness,,
,,,corset,,,,,,,
,,,girdle,,,,,,,
,,,cortex,,,,,,,
,,,cerebral mantle,,,,,,,
,,,cortical,,,,,,,
,,,corvette,,,,,,,
,,,cosmetic,,,,,,,
,,,decorative,,,,,,,
,,,cosmetics,,,,,,,
,,,cosmic,,,,,,,
,,,cosmology,,,,,,,
,,,cosmogeny,,,,,,,
,,,cosmopolitan,,,,Positive,,,Trust
,,,widely distributed,,,,Positive,,,Trust
,,,cosmos,,,,,,,
,,,cost,,,,,,,
,,,price,,,,,,,
,,,costly,,,,,,,
,,,dear,,,,,,,
,,,costume,,,,,,,
,,,dress up,,,,,,,
,,,cosy,,,,Positive,,,
,,,tea cozy,,,,Positive,,,
,,,cot,,,,,,,
,,,cote,,,,,,,
,,,cottage,,,,,,,
,,,cotton,,,,,,,
,,,cotton plant,,,,,,,
,,,couch,,,,,Sadness,,
,,,cougar,,,,,,,
,,,catamount,,,,,,,
,,Disgust,cough,,,Negative,,,,
,,Disgust,coughing,,,Negative,,,,
,Anticipation,,council,,,,Positive,,,Trust
,,,counsel,,,,Positive,,,Trust
,,,rede,,,,Positive,,,Trust
Anger,,,counsellor,Fear,,Negative,,,,Trust
,,,counselor,,,,Positive,,,Trust
,,,count,,,,Positive,,,Trust
,,,reckoning,,,,Positive,,,Trust
,Anticipation,,countdown,,,,,,,
,,,countenance,,,,,,,
,,,physiognomy,,,,,,,
,,,counteract,,,,,,,
,,,neutralize,,,,,,,
,,,counterbalance,,,,,,,
,,,counterclaim,,,,,,,
,,,counterpart,,,,,,,
,,,vis-a-vis,,,,,,,
,,,countess,,,,Positive,,,
,,,countless,,,,,,,
,,,unnumbered,,,,,,,
,,,country,,,,,,,
,,,res publica,,,,,,,
,,,countryman,,,,,,,Trust
,,,ruralist,,,,,,,Trust
,,,counts,,,,,,,
,,,county,,,,,,,Trust
Anger,,,coup,,,,,,Surprise,
,,,couple,,,,,,,
,,,twin,,,,,,,
,,,coupled,,,,,,,
,,,pair off,,,,,,,
,,,coupon,,,,,,,
,,,voucher,,,,,,,
,,,courage,,,,Positive,,,
,,,courageousness,,,,Positive,,,
,,,courageous,Fear,,,Positive,,,
,,,courier,,,,,,,Trust
,,,messenger,,,,,,,Trust
,,,courses,,,,,,,
,,,coursing,,,Negative,,,,
Anger,Anticipation,,court,Fear,,,,,,
Anger,Anticipation,,courtroom,Fear,,,,,,
,,,courteous,,,,Positive,,,
,,,gracious,,,,Positive,,,
,,,courtesy,,,,Positive,,,
,,,good manners,,,,Positive,,,
,,,courthouse,,,,,,,
,,,courts,,,,,,,
,Anticipation,,courtship,,Joy,,Positive,,,Trust
,,,courtyard,,,,,,,
,Anticipation,Disgust,cove,Fear,Joy,,Positive,,,
,,,covenant,,,,Positive,,,Trust
,,,concordat,,,,Positive,,,Trust
,,,cover,,,,,,,Trust
,,,covered,,,,,,,
,,,covert,,,,,,,
,,,covet,,,Negative,,,,
,,,cow,,,,,,,
,,,moo-cow,,,,,,,
,,Disgust,coward,Fear,,Negative,,Sadness,,
,,Disgust,Noel Coward,Fear,,Negative,,Sadness,,
,,,cowardice,Fear,,Negative,,,,
,,,cowardliness,Fear,,Negative,,,,
,,,cowardly,Fear,,Negative,,,,
,,,cowboy,,,,,,,
,,,cattleman,,,,,,,
,,,cowhide,,,,,,,
,,,cowl,,,,,,,
,,,coy,Fear,,,,,,
,,,overmodest,Fear,,,,,,
,,,coyote,Fear,,,,,,
,,,Canis latrans,Fear,,,,,,
,,,crab,,,,,,,
Anger,,,crabby,,,Negative,,,,
,,,crack,,,Negative,,,,
Anger,,,cracked,Fear,,Negative,,,,
,,,cracking,,,Negative,,,,
,,,crackle,,,,,,,
,,,crackling,,,,,,,
,,,craft,,,,Positive,,,
,,,slyness,,,,Positive,,,
,,,crafty,,,,,,,
,,,guileful,,,,,,,
,,,crammed,,,,,,,
,Anticipation,,cramp,,,Negative,,,,
,Anticipation,,spasm,,,Negative,,,,
,,,cramped,,,Negative,,,,
,,,crane,,,,,,,
,,,Hart Crane,,,,,,,
,,,cranium,,,,,,,
,,,crank,,,Negative,,,,
,,,Methedrine,,,Negative,,,,
Anger,,,cranky,,,Negative,,,,
